movieCd,movieNm_box,openDt_box,movieNm_detail,movieNmEn,movieNmOg,genres,nations,directors,actors,productionCompanies,distributors
20050310,해리 포터와 불의 잔,,해리 포터와 불의 잔,Harry Potter and the Goblet of Fire,,액션|판타지,미국,마이크 뉴웰,다니엘 래드클리프|루퍼트 그린트|엠마 왓슨|랄프 파인즈|로버트 패틴슨,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
20215810,송가인 더 드라마 ,,송가인 더 드라마,,,공연,한국,김성윤|이태슬,송가인,포켓돌스튜디오,(주)영화특별시에스엠씨
20200311,더블패티,,더블패티,,,드라마,한국,백승환,신승호|배주현|신지연|송지인|이병수,(주)백그림,(주)케이티알파|판씨네마(주)
20198501,빛과 철,,빛과 철,Black Light,,드라마,한국,배종대,김시은|염혜란|박지후|조대희|이주원,원테이크필름|영화사 새삶,찬란
20214848,퍼펙트 케어,,퍼펙트 케어,I Care a Lot,,범죄|스릴러,미국,J 블레이크슨,로자먼드 파이크|피터 딘클리지|에이사 곤잘레스|다이앤 위스트,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20200263,라야와 마지막 드래곤,,라야와 마지막 드래곤,Raya and the Last Dragon,,애니메이션|액션|어드벤처,미국,돈 홀|카를로스 로페즈 에스트라다,켈리 마리 트란|아콰피나|산드라 오|대니얼 대 킴|젬마 찬,,월트디즈니컴퍼니코리아 유한책임회사
20215843,카오스 워킹,,카오스 워킹,Chaos Walking,,어드벤처,미국,더그 라이만,톰 홀랜드|데이지 리들리|매즈 미켈슨|닉 조나스,,롯데컬처웍스(주)롯데엔터테인먼트
20202555,톰과 제리,,톰과 제리,Tom and Jerry,,애니메이션,미국,팀 스토리,클로이 모레츠|마이클 페나|켄 정|크리스티나 청,,워너브러더스 코리아(주)
20209013,워 위드 그랜파,,워 위드 그랜파,The War with Grandpa,,코미디,미국,팀 힐,로버트 드 니로|우마 서먼|오크스 페글리,,(주)키다리이엔티|(주)태양미디어그룹
20215862,라스트 레터,,라스트 레터,Last Letter,ラストレター,멜로/로맨스,일본,이와이 슌지,마츠 다카코|히로세 스즈|안노 히데아키|모리 나나|토요카와 에츠시,,(주)스튜디오 산타클로스엔터테인먼트
20215992,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,Fate/Grand Order THE MOVIE Divine Realm of the Round Table: Camelot Wandering; Agateram,,애니메이션|액션|판타지,일본,스에자와 케이,미야노 마모루|시마자키 노부나가,,(주)애니플러스
20205144,미나리,,미나리,Minari,,드라마,미국,정이삭,스티븐 연|한예리|윤여정|앨런 김|노엘 조,,판씨네마(주)
20216555,아르코 라이브 뮤지컬 호프,,아르코 라이브 뮤지컬 호프,ARKO LIVE 뮤지컬 호프,,공연,한국,,,한국문화예술위원회,(주)아이디어랩
20200364,정말 먼 곳,,정말 먼 곳,A Distant Place,,드라마,한국,박근영,강길우|홍경|이상희|기주봉|기도영,봄내필름|(주)찰나,그린나래미디어(주)
20010083,반지의 제왕 : 반지원정대,,반지의 제왕 : 반지원정대,The Lord Of The Rings : The Fellowship Of The Rings,,드라마,미국,피터 잭슨,일라이저 우드|이안 맥켈런|비고 모텐슨|숀 애스틴|리브 타일러,,워너브러더스 코리아(주)|(주)시네마서비스
20216051,리스타트,,리스타트,RE-START,Boss Level,액션,미국,조 카나한,프랭크 그릴로|멜 깁슨|나오미 왓츠|양자경|켄 정,,(주)넥스트엔터테인먼트월드(NEW)
20216069,모리타니안,,모리타니안,The Mauritanian,,스릴러|드라마,미국,케빈 맥도널드,베네딕트 컴버배치|조디 포스터|쉐일린 우들리|타하르 라힘,,(주)디스테이션
20030371,태극기 휘날리며,,태극기 휘날리며,TaeGukGi: Brotherhood Of War,,전쟁|드라마,한국,강제규,장동건|원빈|이은주|조원희|이장욱,강제규필름,(주)제이앤씨미디어그룹|와이드 릴리즈(주)|(주)다자인소프트|(주)쇼박스
20020234,반지의 제왕 : 두 개의 탑,,반지의 제왕 : 두 개의 탑,The Lord Of The Rings : The Two Towers,,액션|어드벤처|판타지,미국,피터 잭슨,일라이저 우드|이안 맥켈런|비고 모텐슨|숀 애스틴|리브 타일러,,워너브러더스 코리아(주)|(주)시네마서비스
20030316,반지의 제왕 : 왕의 귀환,,반지의 제왕 : 왕의 귀환,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,판타지|어드벤처,미국,피터 잭슨,비고 모텐슨|일라이저 우드|이안 맥켈런|숀 애스틴|리브 타일러,,워너브러더스 코리아(주)|씨제이엔터테인먼트
20216768,몬테크리스토: 더 뮤지컬 라이브,,몬테크리스토: 더 뮤지컬 라이브,,,공연,한국,오윤동,카이|린아|김준현|이종문|이상준,씨제이포디플렉스 주식회사,씨지브이 아이스콘|씨제이포디플렉스 주식회사
20197434,자산어보,,자산어보,The Book of Fish,,사극|드라마,한국,이준익,설경구|변요한|이미은|이정은|민도희,(주)씨네월드,메가박스중앙(주) 플러스엠 엔터테인먼트
20216673,더 박스,,더 박스,The Box,,드라마,한국,양정웅,찬열|조달환|김지현|강재준|개　코,(주)영화사테이크,(주)씨네필운
20216432,최면,,최면,The Hypnosis,,공포(호러)|스릴러,한국,최재훈,이다윗|조현|김도훈|남민우|김남우,(주)스마일이엔티,(주)스마일이엔티
20215850,고질라 VS. 콩,,고질라 VS. 콩,Godzilla VS. Kong,,액션,미국,아담 윈가드,알렉산더 스카스가드|밀리 바비 브라운|레베카 홀|카일 챈들러|오구리 슌,,워너브러더스 코리아(주)
20216372,스파이의 아내,,스파이의 아내,Wife of a Spy,スパイの妻,드라마,일본,구로사와 기요시,아오이 유우|타카하시 잇세이|히가시데 마사히로,,엠엔엠인터내셔널(주)
20216894,트웬티 해커,,트웬티 해커,Twenty Hacker,,액션|드라마,한국,한현석,권현빈|임나영|조현영|김건수|이수웅,(주)도어이앤엠,(주)도어이앤엠
20216492,노바디,,노바디,Nobody,,액션|코미디,미국,일리야 나이슐러,봅 오덴커크|코니 닐슨|크리스토퍼 로이드,,유니버설픽쳐스인터내셔널 코리아(유)
20205155,"조제, 호랑이 그리고 물고기들",,"조제, 호랑이 그리고 물고기들","Josee, the Tiger and the Fish",ジョゼと虎と魚たち,애니메이션,일본,타무라 코타로,나카가와 타이시|키요하라 카야,,(주)팝엔터테인먼트
20190683,아무도 없는 곳,,아무도 없는 곳,Shades of the Heart,,드라마,한국,김종관,연우진|김상호|이지은|문숙|이주영,볼미디어(주) ,(주)엣나인필름
19900204,죽은 시인의 사회,,죽은 시인의 사회,Dead Poets Society,,드라마,미국,피터 위어,로빈 윌리엄스|에단 호크|로버트 숀 레오나드,터치스톤 픽처스,롯데컬처웍스(주)롯데시네마|(주)디스테이션|(주)드림팩트엔터테인먼트|브에나비스타픽쳐스
20199630,어른들은 몰라요,,어른들은 몰라요,Young Adult Matters,,드라마,한국,이환,이유미|안희연|신햇빛|이환|박강섭,(주)돈키호테엔터테인먼트,(주)리틀빅픽쳐스
20208616,간이역,,간이역,,,드라마,한국,김정민,김재경|김동준|윤유선|허정민|진예솔,유한회사 간이역,(주)드림팩트엔터테인먼트
20215750,피넛 버터 팔콘,,피넛 버터 팔콘,The Peanut Butter Falcon,,드라마,미국,타일러 닐슨|마이클 슈왈츠,샤이아 라보프|다코타 존슨|잭 고츠아전,,(주)팝엔터테인먼트
20216523,모탈 컴뱃,,모탈 컴뱃,Mortal Kombat,,액션|어드벤처|판타지,미국,,조 타슬림|루디 린|아사노 타다노부|조쉬 로슨|친 한,,워너브러더스 코리아(주)
20196801,비밀의 정원,,비밀의 정원,Way Back Home,,드라마,한국,박선주,한우연|전석호|정다은|오민애|이호연,몬순픽쳐스,필름다빈
20183003,서복,,서복,SEOBOK,,드라마|액션,한국,이용주,공유|박보검|조우진|박병은|장영남,(주)씨제이이엔엠|(주)티피에스컴퍼니,(주)씨제이이엔엠
20215046,노매드랜드,,노매드랜드,Nomadland,,드라마,미국,클로이 자오,프란시스 맥도먼드,,월트디즈니컴퍼니코리아 유한책임회사
20194501,내일의 기억,,내일의 기억,Recalled,,미스터리|스릴러,한국,서유민,김강우|서예지|성혁|박상욱|배유람,(주)아이필름코퍼레이션|(주)토리픽쳐스,(주)아이필름코퍼레이션|씨제이 씨지브이(CJ CGV)(주)
20217402,유다 그리고 블랙 메시아,,유다 그리고 블랙 메시아,Judas and the Black Messiah,,드라마,미국,,다니엘 칼루야|제시 플레먼스|마틴 쉰,,워너브러더스 코리아(주)
20215809,잃어버린 얼굴 1895,,잃어버린 얼굴 1895,Lost Face,,뮤지컬|공연,한국,이지나,차지연|김용한|최정수|강상준|신상언,(재)서울예술단,(재)서울예술단
20216710,명탐정 코난: 비색의 탄환,,명탐정 코난: 비색의 탄환,Detective Conan: The Scarlet Bullet,名探偵コナン: 緋色の弾丸,애니메이션,일본,나가오카 치카,,,(주)씨제이이엔엠
20193068,비와 당신의 이야기,,비와 당신의 이야기,Waiting For Rain,,드라마|멜로/로맨스,한국,조진모,강하늘|천우희|이설|이양희|이항나,(주)아지트필름,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점|(주)키다리이엔티
20202585,크루즈 패밀리: 뉴 에이지,,크루즈 패밀리: 뉴 에이지,The Croods: A New Age,,애니메이션|코미디|어드벤처,미국,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란|니콜라스 케이지|피터 딘클리지,,유니버설픽쳐스인터내셔널 코리아(유)
20214763,내겐 너무 소중한 너,,내겐 너무 소중한 너,My lovely angel,,드라마,한국,권성모|이창원,진구|정서연|강신일|장혜진|박예니,(주)파인스토리|(주)모인그룹,(주)파인스토리
20217218,아이들은 즐겁다,,아이들은 즐겁다,KIDS ARE FINE,,드라마,한국,이지원,이경훈|박예찬|홍정민|박시완|옥예린,(주)영화사울림,메가박스중앙(주) 플러스엠 엔터테인먼트|(주)영화사울림
20216703,더 스파이,,더 스파이,The Courier,Ironbark,스릴러,미국,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20217278,마크맨,,마크맨,The Marksman,,액션,미국,로버트 로렌즈,리암 니슨,,(주)디스테이션
20216961,코스믹 씬,,코스믹 씬,Cosmic Sin,,SF|액션,미국,,브루스 윌리스|프랭크 그릴로|코리 라지|C.J. 페리,,(주)제이앤씨미디어그룹
20217551,내가 죽기를 바라는 자들,,내가 죽기를 바라는 자들,Those Who Wish Me Dead,,범죄|스릴러,미국,테일러 쉐리던,안젤리나 졸리|니콜라스 홀트|에이단 길렌|존 번탈,,워너브러더스 코리아(주)
20217174,극장판 콩순이: 장난감나라 대모험,,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,애니메이션,한국,이선명,박리나|김은아|김은아|김은아|엄상현,(주)모꼬지,(주)넥스트엔터테인먼트월드(NEW)
20207384,어쌔신 프리스트 벡맨,,어쌔신 프리스트 벡맨,BECKMAN,,액션,미국,가브리엘 세블로프,데이비드 화이트|윌리엄 볼드윈,,라온아이(주)
20200524,아들의 이름으로,,아들의 이름으로,In the Name of the Son,,드라마|스릴러,한국,이정국,안성기|윤유선|박근형|이승호|이세은,영화사 혼,(주)엣나인필름
20040462,빅 피쉬,,빅 피쉬,Big Fish,,판타지,미국,팀 버튼,이완 맥그리거|알버트 피니|빌리 크루덥|제시카 랭|헬레나 본햄 카터,더 자눅 컴퍼니|콜럼비아트라이스타픽쳐스|코헨 프로덕션,롯데컬처웍스(주)롯데시네마|(주)팝엔터테인먼트|한국소니픽쳐스릴리징브에나비스타영화㈜
20216362,크루엘라,,크루엘라,Cruella,,드라마|범죄|코미디,미국,크레이그 질레스피,엠마 스톤|엠마 톰슨|마크 스트롱,,월트디즈니컴퍼니코리아 유한책임회사
20205041,분노의 질주: 더 얼티메이트,,분노의 질주: 더 얼티메이트,Fast & Furious 9 THE FAST SAGA,,액션,미국,저스틴 린,빈 디젤|존 시나|성 강|샤를리즈 테론|미셸 로드리게즈,,유니버설픽쳐스인터내셔널 코리아(유)
20217478,도라에몽: 스탠바이미 2,,도라에몽: 스탠바이미 2,Stand by Me Doraemon 2,STAND BY ME ドラえもん 2,애니메이션,일본,야기 류이치,윤아영|김정아|김혜성|최낙윤|이현주,,(주)스마일이엔티
20200295,혼자 사는 사람들,,혼자 사는 사람들,Aloners,,드라마,한국,홍성은,공승연|정다은|김모범|김해나|변진수,한국영화아카데미,주식회사 더쿱
20194461,파이프라인,,파이프라인,Pipeline,,범죄,한국,유하,서인국|이수혁|음문석|유승목|태항호,(주)빅오션이엔엠,메가박스중앙(주) 플러스엠 엔터테인먼트|(주)리틀빅픽쳐스
20216083,프로페서 앤 매드맨,,프로페서 앤 매드맨,The Professor and the Madman,,드라마|미스터리|스릴러,미국,P.B. 셰므란,멜 깁슨|숀 펜|나탈리 도메르|스티브 쿠건|에디 마산,,그린나래미디어(주)
20207582,학교 가는 길,,학교 가는 길,A Long Way to School,,다큐멘터리,한국,김정인,조부용|이은자|정난모|장민희|김남연,(주)마로스튜디오,(주)영화사 진진
20217500,보이저스,,보이저스,Voyagers,,SF|어드벤처|스릴러,미국,닐 버거,콜린 파렐|타이 쉐리던|릴리 로즈 멜로디 뎁|핀 화이트헤드,,TCO(주)더콘텐츠온|(주)제이앤씨미디어그룹
20217573,굴뚝마을의 푸펠,,굴뚝마을의 푸펠,Poupelle of Chimney Town,えんとつ町のプペル,애니메이션|판타지,일본,,,,(주)리틀빅픽쳐스|(주)레드로버
20090683,500일의 썸머,,500일의 썸머,500 Days of Summer,,드라마|멜로/로맨스,미국,마크 웹,조셉 고든 레빗|주이 디샤넬|제프리 아렌드|클로이 모레츠,스네이크 프리뷰,롯데컬처웍스(주)롯데시네마|(주)스튜디오디에이치엘|(주)팝엔터테인먼트|이십세기폭스코리아(주)
20218016,썰,,썰,The Gossip,,코미디|스릴러|미스터리|공포(호러),한국,황승재,김강현|강찬희|김소라|조재윤|장광,(주)에이디사공육,(주)스마일이엔티
20216241,인트로덕션,,인트로덕션,INTRODUCTION,,기타,한국,홍상수,신석호|박미소|김영호|기주봉|예지원,(주)영화제작전원사 ,(주)영화제작전원사 |(주)콘텐츠판다
20217736,컨저링3: 악마가 시켰다,,컨저링3: 악마가 시켰다,The Conjuring: The Devil Made Me Do It,,공포(호러)|미스터리|스릴러,미국,마이클 차베즈,베라 파미가|패트릭 윌슨,,워너브러더스 코리아(주)
20217707,뱅드림! 로젤리아 에피소드Ⅰ: 약속,,뱅드림! 로젤리아 에피소드Ⅰ: 약속,BanG Dream! Episode of Roselia I：Promise,,애니메이션,일본,카키모토 코다이,아이바 아이나|쿠도 하루카|나카시마 유키|사쿠라가와 메구|시자키 카논,,(주)애니플러스
20217121,낫아웃,,낫아웃,NOT OUT,,드라마,한국,이정곤,정재광|정승길|김희창|이규성|송이재,이안필름|(주)키즈리턴,(주)케이티알파|판씨네마(주)
20217651,캐시트럭,,캐시트럭,Wrath of Man,,액션,미국,가이 리치,제이슨 스타뎀|스콧 이스트우드|조쉬 하트넷|홀트 맥칼라니|제프리 도노반,,(주)스튜디오 산타클로스엔터테인먼트|(주)제이앤씨미디어그룹
20216685,루카,,루카,Luca,,애니메이션|어드벤처|코미디,미국,엔리코 카사로사,제이콥 트렘블레이|잭 딜런 그레이저|엠마 버만,,월트디즈니컴퍼니코리아 유한책임회사
