kobis_movieCd,kobis_movieNm_box,kobis_audiAcc,kobis_openDt,kobis_prdtYear,kobis_genres,kobis_nations,kobis_directors,kobis_actors,kobis_productionCompanies,kobis_distributors,movie_title,movie_release_date,movie_imdb_id,movie_tmdb_id,movie_overview,movie_origin_country,movie_directors,movie_cast_top5,movie_genres,movie_production_companies,movie_production_countries,movie_overview_en
20167903,원더풀 고스트,443121,20180926,2018,코미디|드라마|범죄,한국,조원희,마동석|김영광|이유영|김선웅|최유리,(주)데이드림엔터테인먼트,(주)제이앤씨미디어그룹|TCO(주)더콘텐츠온,원더풀 고스트,2018-09-26,tt7938128,540384,"딸 앞에선 바보지만 남의 일에는 1도 관심 없는 유도 관장 ‘장수’(마동석)에게 의욕과다 경찰 출신 고스트 ‘태진’(김영광)이 보이기 시작한다. 안 들리는 척, 안 보이는 척해도 ‘장수’에게 착! 달라붙은 고스트 ‘태진’은 그에게 자신과 함께 이 동네에서 일어나는 사건을 함께 수사할 것을 부탁하는데…인간과 고스트의 신들린 합동수사가 시작된다!",KR,Jo Won-hee,"마동석, 김영광, 이유영, 최귀화, 주진모","코미디, 판타지, 범죄, 드라마","The Contents On, Daydream",KR,"Jang-soo is a judo instructor who is indifferent to everyone but his daughter. One day he realizes he can see Tae-jin, a ghost who used to be a devoted police officer. Tae-jin asks Jang-soo to help solve the case that took his life away from him."
20151230,원라인,432069,20170329,2016,범죄,한국,양경모,임시완|진구|박병은|이동휘|김선영,(주)미인픽쳐스|(주)곽픽쳐스,(주)넥스트엔터테인먼트월드(NEW),원라인,2017-03-29,tt5628332,442014,"평범했던 대학생 ‘민재’는 모든 걸 속여 은행 돈을 빼내는,  일명 ‘작업 대출’계 전설의 베테랑 ‘장 과장’을 만나 업계의 샛별로 거듭난다.  환상의 케미를 자랑하며 돈이란 돈은 모두 쓸어 담던 5인의 신종 범죄 사기단!  그러나, 결코 서로를 믿을 수 없는 사기꾼들은 서서히 다른 속내를 드러내는데…  이름 나이 직업 모든 것을 속여라!  리얼 사기꾼들의 마지막 작업이 펼쳐진다!",KR,Yang Kyung-mo,"임시완, 진구, 박병은, 이동휘, 김선영",범죄,Next Entertainment World,KR,"A group of professional con artists scam poor, unsuspecting citizens with fraudulent bank loans. The scams go well for a while, but then they begin to distrust each other."
20235994,원정빌라,14179,20241204,2024,공포(호러)|스릴러,한국,김선국,이현우|문정희|방민아,(주)케이드래곤,(주)스마일이엔티,원정빌라,2024-12-04,,1204884,"교외에 위치한 오래된 다세대 주택 원정빌라 203호에 사는 주현은 아픈 어머니와 조카를 돌보며 은행 경비 일과 공인중개사 시험을 병행하는 청년이다. 순한 성격으로 빌라의 모든 이웃들과 스스럼없이 지내지만, 이기적이고 무례한 위층(303호) 여자 신혜와는 주차 문제부터 층간 소음까지 사사건건 부딪힌다. 어느 날, 주현은 303호 우편함에만 불법 전단지를 꽂아 넣는 소심한 복수를 하고, 이는 뜻밖에 위층 여자의 광기를 건드리는 도화선이 되어 이웃은 물론 주현의 가족까지 위험에 빠트리게 된다.",KR,Kim Seon-kuk,"이현우, 문정희, 방민아, 성병숙","스릴러, 미스터리, 공포",K-Dragon,KR,"In an old multi-family house, Wonjung Villa, Joo-hyun casually puts the missionary paper of the cult-church received by accident into the mailbox of Shin-hye. Shin-hye gradually devotes herself to the church and passionately evangelizes her neighbors for treating her sick son."
20162382,원피스 필름 골드,209047,20161208,2016,애니메이션|어드벤처|판타지|액션,일본,미야모토 히로아키,타나카 마유미|나카이 카즈야|오카무라 아케미|야마구치 캇페이|히라타 히로아키,,(주)씨제이이엔엠,원피스 필름 골드,2016-07-23,tt5251328,374205,"세계 정부도 손대지 못하는 절대 성역이자, 밤낮을 가리지 않고 화려한 쇼가 펼쳐지는 세계 최대의 엔터테인먼트 도시 ‘그랑 테소로’. 이곳에 도착한 루피와 밀짚모자 해적단은 ‘그랑 테소로’의 주인이자 ‘골드골드 열매’의 능력자인 ‘길드 테소로’가 준비한 승자와 패자간의 비정한 룰이 존재하는 게임에 참여하게 되는데…. 동료를 위해, 자유를 위해 루피와 밀짚모자 해적단의 운명을 건 베팅이 시작된다!",JP,Hiroaki Miyamoto,"나카이 카즈야, 타나카 마유미, 오카무라 아케미, 야마구치 캇페이, 히라타 히로아키","액션, 애니메이션, 모험, 코미디","Fuji Television Network, Funimation Global Group, Toei Animation, Toei Company, Shueisha, Bandai, Bandai Namco Entertainment",JP,"The glittering Gran Tesoro, a city of entertainment beyond the laws of the government, is a sanctuary for the world’s most infamous pirates, Marines, and filthy rich millionaires. Drawn by dreams of hitting the jackpot, Captain Luffy and his crew sail straight for the gold. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for the Straw Hats and the New World alike."
20227445,원피스 필름 레드,189740,20221130,2022,애니메이션,일본,타니구치 고로,애니메이션_성우진,,(주)넥스트엔터테인먼트월드(NEW),원피스 필름 레드,2022-08-06,tt16183464,900667,"오직 목소리 하나로 전 세계를 사로잡은 디바 ‘우타’.  그녀가 모습을 드러내는 첫 라이브 콘서트가 음악의 섬 ‘엘레지아’에서 열리고  ‘루피’가 이끄는 밀짚모자 해적단과 함께 수많은 ‘우타’ 팬들로 공연장은 가득 찬다.  그리고 이 콘서트를 둘러싼 해적들과 해군들의 수상한 움직임이 시작되는데…  드디어 전세계가 애타게 기다리던 ‘우타’의 등장과 함께 노래가 울려 퍼지고,  그녀가 ‘샹크스의 딸’이라는 충격적인 사실이 드러난다.  ‘루피’, ‘우타’, ‘샹크스’, 세 사람의 과거가 그녀의 노랫소리와 함께 밝혀진다! 여기에서",JP,谷口悟朗,"타나카 마유미, 나카이 카즈야, 이케다 슈이치, 나즈카 카오리, 오카무라 아케미","애니메이션, 모험, 액션, 판타지, 음악","Toei Animation, Shueisha, Toei Company, Fuji Television Network, Bandai, Bandai Namco Entertainment, ADK Emotions, dentsu",JP,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound."
20155646,위아 유어 프렌즈,35202,20151112,2015,드라마|멜로/로맨스,미국|영국|프랑스,맥스 조셉,잭 에프런|에밀리 라타이코프스키,,씨네그루(주)다우기술,위아 유어 프렌즈,2015-08-26,tt3787590,301351,"오늘 밤, 심장의 BPM이 날뛴다!  최고의 DJ를 꿈꾸며 자신만의 방식대로 클럽 공연을 하고 있는 '콜'은 어느 날, 잘나가는 DJ '제임스'와 그의 여자친구 '소피'를 만나게 된다.  ‘콜’의 재능을 눈여겨본 '제임스'의 아낌없는 지원 덕분에 그의 인생은 180도 화끈한 반전을 맞이하게 되지만, 함께하는 시간이 길어질수록 ‘소피’에게 향하는 자신의 마음을 감출 수 없어 괴로워한다. 설상가상 절친들과도 점차 멀어지게 되면서 ‘콜’은 선택의 기로에 놓이게 되는데…  미친 듯이 즐겨라! 세상을 뜨겁게 달굴 우리들의 이야기가 시작된다!",US,Max Joseph,"잭 에프론, 웨스 벤틀리, Emily Ratajkowski, Jonny Weston, Shiloh Fernandez","드라마, 음악, 로맨스, 코미디","Working Title Films, StudioCanal, Anton Capital Entertainment","GB, FR","Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill."
20158670,위아영,53093,20150514,2014,코미디|드라마,미국,노아 바움백,벤 스틸러|나오미 왓츠|아만다 사이프리드|아담 드라이버,,(주)브리즈픽처스|(주)영화사오원,위아영,2015-04-03,tt1791682,252512,"뉴욕의 저명한 다큐멘터리 감독 조쉬(벤 스틸러)와 그의 아내 코넬리아(나오미 왓츠)는 지나치게(?) 평화로운 일상을 보내던 중, 자유로운 영혼의 힙스터 커플 제이미(아담 드라이버)와 다비(아만다 사이프리드)를 만나면서 마치 20대의 젊은 날로 돌아간 듯 하루하루가 파란만장하다. 하지만 만남이 거듭되면서 일상에 돌파구가 될 줄 알았던 생활이 또 다른 짐처럼 느껴지자 조쉬 부부는 혼란에 빠지는데…",US,노아 바움백,"벤 스틸러, 나오미 왓츠, 애덤 드라이버, 아만다 사이프리드, Charles Grodin","코미디, 드라마, 미스터리",Scott Rudin Productions,US,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.
20143512,위험한 상견례 2,468737,20150429,2015,멜로/로맨스|코미디,한국,김진영,진세연|홍종현|김응수|신정근|박은혜,(주)전망좋은 영화사|TCO(주)더콘텐츠온|(주)마음에드는영화사,롯데쇼핑㈜롯데엔터테인먼트|(주)마인스 엔터테인먼트,위험한 상견례 2,2015-04-29,tt5449088,340912,"은퇴를 앞둔 강력반 형사 아빠,  과학수사팀 리더 큰 언니, 경찰대학 교수 형부, 강력반 형사 둘째 언니, 온 가족이 경찰공무원인 집안의 막내,  전직 국가대표 펜싱선수이자 강남경찰서 마약 3팀 팀장 영희. … 7년 째 경찰고시생 남친 뒷바라지 중.  古(고)문화재 전문털이범 아빠, 각종 문서 위조 전문가 엄마  온 가족이 지명수배자인 집안의 귀한 외아들로 천재적 범죄성의 강점만을 물려받은 철수. … 7년 째 경찰공무원 시험 준비 중.  공직생활 동안 평생 쫓던 지명수배자의 아들은 사위로는 절대 안돼!  VS 철두철미한 방해공작(?)! 내 자식을 절대 경찰이 되게 할 수 없어!",KR,Kim Jin-young,"진세연, 홍종현, 신정근, 전수경, 김응수","로맨스, 코미디","Lotte Entertainment, The Contents On, iMBC, The Pictures with a View, Mains Entertainment",KR,"Chul-soo is the only son of a legendary thief family. He falls in love with Young-hee who is a police officer. Her family is also a police family. To get her parents’ permission to marry, Chul-soo undertakes an exam to become a police officer, but both families work to prevent their marriage."
20214823,유령,624452,20230118,2022,드라마|액션,한국,이해영,설경구|이하늬|박소담|박해수|서현우,더램프(주),(주)씨제이이엔엠,유령,2023-01-18,tt25503544,715253,"1933년, 일제강점기 경성. 항일조직 흑색단의 스파이인 유령이 비밀리에 활약하고 있다. 새로 부임한 경호대장 카이토는 흑색단의 총독 암살 시도를 막기 위해 조선총독부 내의 유령을 잡으려는 덫을 친다. 영문도 모른 채, 유령으로 의심받고 벼랑 끝 외딴 호텔에 갇힌 용의자들. 총독부 통신과 감독관 쥰지, 암호문 기록 담당 차경, 정무총감 비서 유리코, 암호 해독 담당 천계장, 통신과 직원 백호. 이들에게 주어진 시간은 단 하루 뿐. 기필코 살아나가 동지들을 구하고 총독 암살 작전을 성공시켜야 하는 유령과 무사히 집으로 돌아가고 싶은 이들 사이, 의심과 경계는 점점 짙어지는데…",KR,이해영,"설경구, 이하늬, 박소담, 박해수, 서현우","액션, 스릴러, 범죄","The LAMP, CJ Entertainment",KR,"In 1933, when Korea was under Japanese occupation, five people in Gyeongseong are suspected to be ""Phantom"" spies of the anti-Japanese organization."
20196716,유령선,16929,20200415,2019,다큐멘터리,한국,김지영,박호산|김지영|심우성,(주)왝더독,(주)엣나인필름,유령선,2020-04-15,,690251,"세월호는 왜 침몰했는가? 다큐팀은 [그날, 바다]에 담지 못했던 조작 의혹을 새로 출범한 특별조사위원회에 전달하기 위해 자료를 정리하다가, 상상도 못한 데이터 조작의 증거들을 발견한다.",KR,Kim Ji-young,박호산,다큐멘터리,"Project Boo, Atnine Film",KR,"A thousand lies to conceal the truth of the Sewol Ferry.  As many as 1,000 ships, 160,000 AIS data, were manipulated to hide the truth behind the sinking of the Sewol Ferry on April 16, 2014. Who are the organizers of this and why did they build a ghost ship! We must ask persistent questions. Since that day, nothing has been revealed yet. Government AIS data of a thousand lies. Now it is time for the Korean prosecution to answer."
20164481,유리정원,10413,20171025,2017,미스터리|드라마,한국,신수원,문근영|서태화|김태훈|정애화|박현영,준필름,(주)리틀빅픽쳐스,유리정원,2017-10-25,tt6462750,475148,"엽록체를 이용한 인공혈액을 연구하던 과학도 ‘재연’(문근영)은 후배에게 연구 아이템을 도둑맞고 사랑하는 사람마저 빼앗겨 어릴 적 자랐던 숲 속의 유리정원 안에 스스로를 고립한다.  한편, 첫 소설의 실패로 슬럼프를 겪던 무명작가 ‘지훈’(김태훈)은 우연히 알게 된 재연의 삶을 훔쳐보며 초록의 피가 흐르는 여인에 대한 소설을 연재해 순식간에 인기 작가 반열에 오른다.  그러던 어느 날, 충격적인 미제 사건의 범인으로 재연이 지목되고, 이 사건이 지훈의 소설 속 이야기와 동일하다는 사실이 알려지면서 세상을 시끄럽게 만드는데...  과연 재연의 유리정원에서 무슨 일이 일어났던 것일까?",KR,신수원,"문근영, 김태훈, 서태화, Lim Jeong-woon, Park Ji-soo","드라마, 미스터리","JUNE Film, Little Big Pictures",KR,"Despite her disabled leg, the Ph.D. student Jae-yeon is a brilliant researcher with a rare ability to communicate with nature. Having been hurt by her hypocrite colleague and lover, she turns her back to the world and goes deep into the forest to live alone in a glass garden."
20201502,유미의 세포들 더 무비,68686,20240403,2024,애니메이션,한국,무명 한국 애니메이션 감독,윤아영|신범식|송하림|안소이|사문영,(주)로커스|스튜디오엔(주),씨제이 씨지브이(CJ CGV)(주)|롯데컬처웍스(주)롯데시네마,유미의 세포들 더 무비,2024-04-03,tt31152244,1252371,오랜 꿈이던 작가가 되기 위해 퇴사 후 공모전을 준비하기로 결심한 유미. 완벽한 글쓰기 일정을 만드는 ‘스케줄 세포’부터 글감을 찾기 위해 뛰어다니는 ‘작가 세포’와 허리띠를 졸라매는 ‘자린고비 세포’까지 모두가 유미의 꿈을 위해 열심히 노력한다. 하지만 미래에 대한 걱정이 유미의 ‘불안 세포’를 점점 자라나게 하고 바비와의 흔들리는 관계로 흑화한 ‘사랑 세포’까지 세포들 사이에 갈등이 고조되며 세포 마을은 절체절명의 위기에 처하는데…,KR,Kim Da-hee,"윤아영, 신범식, 송하림, 안소이, 사문영","애니메이션, 로맨스, 코미디","Studio N, LOCUS Corporation",KR,"In pursuit of her lifelong dream of becoming a writer, Yumi takes the bold step of quitting her job to focus on preparing for a novel contest. From the Schedule Cell meticulously planning her writing schedule to the Writer Cell tirelessly seeking inspiration and the Cheapskate Cell tightening the purse strings, every cell works diligently to support Yumi in her aspirations. Yet, as worries about the future begin to mount, Anxiety Cell looms larger, casting a shadow over Yumi’s determination. Even the Love Cell, once sweet and hopeful, turns bitter and skeptical as her relationship with Babi hits rough patches. With conflicts among the cells intensifying, the Cell Village finds itself confronting a crisis unlike any it has faced before…"
20181416,유열의 음악앨범,1235490,20190828,2019,멜로/로맨스|드라마,한국,정지우,김고은|정해인|최강희|박해준|김국희,(주)무비락|정지우 필름|(주)필름봉옥,CGV아트하우스,유열의 음악앨범,2019-08-28,tt10763618,570503,"1994년 가수 유열이 라디오 DJ를 처음 진행하던 날, 엄마가 남겨준 빵집에서 일하던 미수는 우연히 찾아 온 현우를 만나 설레는 감정을 느끼게 되지만 뜻하지 않은 사건으로 인해 연락이 끊기게 된다. 다시 기적처럼 마주친 두 사람은 설렘과 애틋함 사이에서 마음을 키워 가지만 서로의 상황과 시간은 자꾸 어긋나기만 한다. 계속되는 엇갈림 속에서도 라디오 ‘유열의 음악앨범’과 함께 우연과 필연을 반복하는 두 사람… 함께 듣던 라디오처럼 그들은 서로의 주파수를 맞출 수 있을까?",KR,정지우,"김고은, 정해인, 박해준, 김국희, 정유진","로맨스, 드라마","Jung Ji-woo Film, Movierock, CGV Arthouse, Film Bongok",KR,"During the 1990s, hardworking Mi-soo and optimistic Hyun-woo meet at a bakery and fall in love while exchanging stories on a radio station, but while their paths keep crossing, the timing never seems to work out."
20196264,유체이탈자,815149,20211124,2020,판타지|액션,한국,윤재근,윤계상|박용우|임지연|박지환|유승목,(주)비에이엔터테인먼트|(주)사람엔터테인먼트,주식회사 에이비오엔터테인먼트|메가박스중앙(주) 플러스엠 엔터테인먼트,유체이탈자,2021-10-17,tt15108954,602295,"교통사고 현장에서 눈을 뜬 한 남자. 거울에 비친 낯선 얼굴과 이름, 자신이 누구인지 기억이 나지 않는다.  잠시 후, 또 다른 사람의 몸에서 깨어난 남자. 그는 12시간마다 몸이 바뀐다는 사실을 깨닫게 되고, 자신을 둘러싼 사람들 사이의 연결고리를 찾기 시작한다. 모두가 혈안이 되어 쫓고 있는 사람이 바로 자신임을 직감한 남자, 자신을 찾기 위한 사투를 시작하는데…",KR,Yoon Jae-geun,"윤계상, 박용우, 임지연, 유승목, 박지환","액션, 미스터리, 스릴러, 판타지","BA Entertainment, Saram Entertainment, Plus M Entertainment, ABO Entertainment",KR,"Unable to remember anything about his life, a man begins regaining consciousness in a new body every 12 hours. Now, he must piece together his identity, all while evading attacks from pursuing agents and dangerous criminals alike."
20228297,유포자들,20406,20221123,2022,범죄|드라마|스릴러,한국,홍석구,박성훈|김소은|송진우|박주희|임나영,KBS|(주)아센디오,와이드 릴리즈(주),유포자들,2022-11-23,tt23871514,1039376,행복한 결혼 생활을 꿈꾸던 남자 도유빈. 자신의 오랜 친구 공상범의 유혹에 이끌려 클럽에서 잊지 못할 하루를 보낸다. 그리고 사라진 전날 밤의 기억과 핸드폰. 누군가로부터 걸려온 한 통의 전화. 수화기 너머 범인은 3천 3백만 원을 구해오지 않으면 그 영상을 세상에 공개하겠다고 하는데…,KR,Hong Seok-ku,"박성훈, 김소은, 송진우, 박주희, 임나영","스릴러, TV 영화","ASCENDIO, KBS",KR,A crime thriller about a man who spent a night with a strange woman who doesn't even know his name before getting married.
20217826,육사오(6/45),1963542,20220824,2022,코미디,한국,박규태,고경표|이이경|음문석|박세완|이순원,(주)티피에스컴퍼니|(주)싸이더스,(주)홈초이스|(주)싸이더스,육사오(6/45),2022-08-24,tt21800888,821153,"우연히 1등 당첨 로또를 주운 말년 병장 천우. 심장이 터질듯한 설렘도 잠시, 순간의 실수로 바람을 타고 군사분계선을 넘어간 로또. 바사삭 부서진 멘탈을 부여잡고 기필코 다시 찾아야 한다! 우연히 남쪽에서 넘어온 1등 당첨 로또를 주운 북한 병사 용호. 이거이 남조선 인민의 고혈을 쥐어 짜내는 육사오라는 종이쪼가리란 말인가? 근데 무려 당첨금이 57억이라고?! 당첨금을 눈앞에서 놓칠 위기에 처한 천우와 북에선 한낱 종이쪼가리일 뿐일 로또를 당첨금으로 바꿔야 하는 용호. 여기에 예상치 못한 멤버들까지 합류하고 57억을 사수하기 위한 3:3팀이 결성되는데…",KR,박규태,"고경표, 이이경, 음문석, 박세완, 곽동연",코미디,"Sidus, TPS Company",KR,A comedy film about North and South Korean soldiers vying for a winning lotto ticket that crossed the demarcation line because of the strong wind.
20224476,윤시내가 사라졌다,784,20220608,2021,드라마,한국,김진화,이주영|오민애|노재원|김학선|김재화,한국영화아카데미,(주)블루라벨픽쳐스|디스트릭 몽,윤시내가 사라졌다,2022-06-08,tt20779470,773904,"전설적인 가수 윤시내의 실종으로 대한민국이 떠들썩한 가운데, 20년 간 이미테이션 가수 연시내로 활동해온 순이는 윤시내와 함께할 뻔한 꿈의 무대도, 일자리도 잃어 좌절에 빠진다. 한편, 사람들의 관심이 고픈 유튜버 짱하는 라이브 방송 중 우연히 찍힌 엄마 연시내 영상의 조회수가 떡상하자 대박 콘텐츠를 꿈꾸며 윤시내를 찾는 여정에 따라 나서는데…",KR,Kim Jin-hwa,"이주영, 오민애, 노재원, 김학선, 김재화",드라마,Korean Academy of Film Arts,KR,"Attention seeker YouTuber Jang Hada is trying to get popular again. One day, legendary singer Yoon Sinae disappears. So, Hada uses her mother, an imitation singer Yeon Sinae, as a live broadcasting material and gets enthusiastic responses from subscribers. Meanwhile, Yeon Sinae, who is despairing after losing the dream stage, decides to leave in search of Yoon Sinae with fellow imitation singer Woon Sinae. And Hada secretly set up a live broadcast."
20196284,윤희에게,97040,20191114,2019,멜로/로맨스,한국,임대형,김희애|나카무라 유코|김소혜|성유빈|김학선,영화사 달리기,(주)리틀빅픽쳐스,윤희에게,2019-11-14,tt11311974,578209,"갓 수능을 마친 고등학교 3학년 새봄은 우편함에서 수상한 편지를 발견한다. 일본 북해도의 어느 마을에서 엄마를 향해 날아든, 절절한 연애 편지. 3년 전에 엄마와 이혼한 아빠도, 하나뿐인 삼촌도 엄마에 대해 잘 모르는 눈치다. 늘 피로에 찌들어 있고 무기력해 보이는 엄마가 답답했던 새봄은 무작정 엄마에게 같이 여행을 가자고 조른다.",KR,Lim Dae-hyung,"김희애, 中村優子, 김소혜, 성유빈, 木野花","로맨스, 드라마","Film Run, J.One Film",KR,"The arrival of an intimate letter prompts a young woman to bring her mother on vacation to a small Japanese town, where someone special resides."
20136869,은밀한 유혹,143502,20150604,2015,멜로/로맨스|범죄,한국,윤재구,임수정|유연석|곽민호|이경영|박철민,(주)영화사비단길|(주)수필름,(주)씨제이이엔엠,은밀한 유혹,2015-06-04,tt3602144,342021,"믿었던 친구에게 배신 당하고 사채업자들에게 쫓기며 하루하루 희망을 잃어가던 지연. 그런 그녀 앞에 젊고 유능한 비서 성열이 나타나 그녀의 인생을 바꿀 거대한 제안을 한다. 그 제안은 바로 천문학적인 재산을 소유한 마카오 카지노 그룹의 회장을 사로잡아 그의 전 재산을 상속받는 것. 단, 성공 시 그 재산의 절반을 성열과 나누는 것을 조건으로 내건다.",KR,Yoon Jae-goo,"임수정, 유연석, 이경영, 진경, 박철민","스릴러, 범죄, 드라마","CJ Entertainment, Bidangil Pictures, Soo Film",KR,"An indebted young woman gets a proposal from a handsome man to apply for work on a luxury yacht with his boss, the difficult, infirm old chairman of a large company, where they can manipulate him to get their hands on his wealth."
